date,Gangnam-gu,Gangdong-gu,Gangbuk-gu,Gangseo-gu,Gwanak-gu,Gwangjin-gu,Guro-gu,Geumcheon-gu,Nowon-gu,Dobong-gu,Dongdaemun-gu,Dongjak-gu,Mapo-gu,Seodaemun-gu,Seocho-gu,Seongdong-gu,Seongbuk-gu,Songpa-gu,Yangcheon-gu,Yeongdeungpo-gu,Yongsan-gu,Eunpyeong-gu,Jongno-gu,Jung-gu,Jungnang-gu
2016012405,51,49,44,46,40,48,34,40,37,43,44,31,35,46,38,48,49,43,46,41,32,41,43,43,48
2016012406,54,52,45,55,44,48,35,46,41,50,52,38,36,54,46,46,51,46,52,49,35,51,46,51,53
2016012407,54,55,39,48,40,56,36,44,44,50,59,42,36,53,46,51,57,50,49,55,36,54,50,53,51
2016012408,53,61,39,47,37,55,36,43,44,50,52,38,33,54,41,51,37,48,49,52,34,52,50,47,51
2016012409,46,56,40,48,35,49,38,40,43,45,46,35,30,47,42,56,57,47,48,44,33,44,43,47,49
2016012410,48,47,35,38,36,43,31,39,34,48,43,31,30,38,38,41,42,47,44,38,31,45,50,42,43
2016012411,38,53,40,30,34,39,36,35,34,44,41,34,31,48,41,42,46,50,42,38,37,38,48,43,44
2016012412,39,44,32,37,37,53,30,36,36,40,45,36,32,38,36,47,49,47,41,38,32,40,37,40,45
2016012413,40,46,29,38,40,42,34,38,40,44,49,30,30,40,30,44,42,49,44,38,35,33,44,37,47
2016012414,48,49,42,39,36,45,28,39,39,46,48,29,30,40,43,43,45,46,42,38,35,37,42,41,53
2016012415,40,44,42,36,39,51,37,38,40,45,43,33,32,37,40,47,50,45,43,49,35,23,41,41,46
2016012416,46,49,36,41,42,38,34,43,38,45,46,32,34,48,43,47,50,38,44,55,37,43,37,36,41
2016012417,47,46,37,52,43,49,36,45,35,44,46,41,35,44,46,47,48,35,46,49,34,53,43,38,43
2016012418,58,45,42,52,45,44,44,50,44,47,49,39,35,53,52,58,51,45,51,72,35,44,46,43,50
2016012419,43,46,40,51,49,51,46,53,34,46,43,39,29,42,35,52,46,47,50,63,30,44,43,36,47
2016012420,38,43,35,56,46,38,43,44,31,40,40,30,25,42,30,49,38,35,46,53,26,41,36,35,40
2016012421,39,39,28,40,41,42,48,39,29,29,28,33,23,28,33,36,31,46,41,62,25,34,34,41,35
2016012422,37,39,22,44,39,27,36,34,25,30,30,25,24,36,34,37,30,30,37,52,24,28,30,35,29
2016012423,38,41,28,40,35,38,34,32,25,26,27,22,22,30,32,34,27,27,35,39,22,29,33,34,29
2016012424,39,32,19,38,35,32,30,30,23,21,23,28,24,41,33,36,26,33,34,39,29,32,32,37,22
2016012501,38,41,32,43,32,31,30,32,26,33,34,24,25,41,33,42,20,33,36,47,27,39,34,35,34
2016012502,40,36,28,39,35,43,35,35,27,36,38,20,23,35,32,42,37,33,36,40,27,37,37,34,33
2016012503,42,42,31,44,34,32,33,34,29,33,38,23,25,42,33,36,35,33,40,44,25,35,34,37,38
2016012504,43,40,28,37,38,37,33,35,32,35,41,37,28,41,32,36,37,37,39,42,27,37,33,39,37
2016012505,40,40,31,44,34,41,30,36,33,41,40,24,31,42,36,46,46,35,41,46,27,37,40,41,36
2016012506,47,49,32,44,38,35,40,36,34,44,43,30,28,47,34,42,42,39,40,44,29,43,42,45,40
2016012507,44,45,34,52,38,45,33,35,40,46,42,35,29,44,40,51,47,39,44,51,29,45,42,41,44
2016012508,48,47,39,59,38,48,40,40,39,40,45,39,31,43,40,54,48,44,48,50,30,41,49,46,48
2016012509,55,59,40,71,40,48,39,46,42,50,50,35,31,48,52,57,53,45,50,50,31,44,43,42,51
2016012510,50,65,48,57,39,50,43,41,41,56,41,36,29,44,52,49,52,53,48,42,32,44,38,47,45
2016012511,44,58,43,51,40,52,38,43,39,60,53,28,33,57,52,43,68,63,53,43,38,46,43,51,48
2016012512,45,58,43,65,43,46,45,47,45,54,51,40,35,56,64,45,63,48,57,59,42,53,44,50,56
2016012513,51,48,31,60,45,46,44,46,40,47,53,36,34,52,60,56,51,47,59,57,40,50,47,48,53
2016012514,52,51,37,42,43,45,40,46,40,46,57,26,29,48,62,48,51,49,59,50,37,49,46,40,51
2016012515,44,48,37,61,46,44,44,46,36,41,49,32,34,42,60,46,51,41,58,61,39,28,43,47,49
2016012516,52,54,36,70,50,48,50,47,36,46,61,52,38,60,71,62,42,50,60,73,42,47,44,47,45
2016012517,61,51,35,63,52,53,49,47,37,44,65,47,39,75,81,73,51,49,61,71,45,64,51,49,53
2016012518,75,65,44,70,54,60,47,61,43,56,63,47,40,74,78,73,52,53,54,76,45,60,59,52,58
2016012519,70,59,45,77,63,56,62,62,44,56,63,53,39,64,54,69,53,50,58,70,46,61,61,56,60
2016012520,70,65,49,70,66,60,69,65,46,58,59,50,42,75,57,71,61,61,61,90,44,66,68,64,73
2016012521,79,72,50,61,71,61,79,66,53,67,76,62,39,83,65,88,68,72,67,97,45,75,67,57,81
2016012522,82,78,53,94,64,65,69,66,58,74,75,42,47,75,70,83,68,72,77,108,44,73,70,78,74
2016012523,79,76,58,99,65,67,73,67,61,70,79,51,49,83,73,82,74,72,78,99,51,62,68,74,72
2016012524,83,88,59,89,64,73,75,70,58,71,80,56,49,82,72,85,77,74,80,91,51,62,70,78,73
2016012601,86,89,62,90,68,77,69,74,61,77,70,57,53,78,76,85,82,70,82,88,58,63,72,75,69
2016012602,86,86,59,86,69,76,67,71,62,80,80,60,52,85,70,85,74,74,82,87,58,74,71,79,79
2016012603,76,75,65,94,64,70,66,67,58,79,77,52,50,81,73,83,77,67,79,89,51,66,70,73,73
2016012604,71,75,60,81,61,70,62,66,61,76,68,56,50,72,68,71,72,61,80,93,52,58,70,66,72
2016012605,69,75,56,89,59,68,65,69,56,71,71,52,50,72,69,66,74,60,84,79,58,67,69,71,72
2016012606,69,78,55,84,61,71,68,69,55,69,74,55,51,77,70,70,73,65,85,93,56,75,67,69,71
2016012607,71,76,55,88,61,74,66,67,61,73,76,59,54,74,73,81,73,69,83,83,59,70,68,72,77
2016012608,74,80,61,89,63,73,64,69,64,77,80,65,55,78,70,96,75,68,0,93,62,79,74,76,77
2016012609,75,93,67,90,66,80,61,68,64,78,84,65,60,88,75,92,87,76,0,96,68,74,76,74,82
2016012610,83,101,63,84,64,88,72,68,69,79,87,67,73,89,78,102,97,80,0,82,71,79,78,81,86
2016012611,101,105,79,88,72,87,75,70,66,84,80,79,69,86,89,93,93,96,0,97,74,71,84,101,84
2016012612,101,92,83,93,80,91,81,62,80,85,97,79,70,91,99,97,92,97,0,99,72,79,93,95,79
2016012613,93,105,88,78,74,96,74,62,77,91,102,59,69,90,88,87,93,81,0,86,70,74,95,93,93
2016012614,89,105,96,65,76,88,0,70,83,104,107,68,67,81,89,96,87,69,97,100,75,79,91,90,99
2016012615,83,94,0,57,74,82,0,81,88,0,100,87,63,78,81,79,80,72,90,72,74,88,87,72,95
2016012616,80,80,0,65,66,76,0,68,85,94,83,54,60,72,81,84,77,60,80,62,75,87,69,68,84
2016012617,73,76,77,79,76,84,0,77,0,82,89,66,64,81,92,78,71,65,88,95,71,90,66,73,83
2016012618,88,89,92,103,81,90,0,79,0,82,92,73,69,89,79,98,91,68,87,109,66,90,53,80,86
2016012619,88,87,87,92,82,91,107,76,0,83,84,53,65,97,66,96,81,71,88,98,62,87,88,69,83
2016012620,76,87,85,86,77,88,98,78,0,80,82,81,66,95,79,96,79,73,86,108,67,91,86,74,84
2016012621,90,87,81,97,82,87,0,74,0,74,81,79,68,97,79,96,73,84,87,103,68,84,85,79,80
2016012622,90,81,82,95,97,88,104,74,89,74,87,75,70,102,84,96,73,85,91,103,66,74,80,93,77
2016012623,94,85,77,80,80,89,100,71,74,67,76,74,67,91,78,101,75,83,87,109,68,66,79,86,78
2016012624,87,107,60,53,80,84,87,68,56,53,78,62,58,77,72,85,72,79,71,83,53,73,74,70,67
2016012701,72,96,59,57,72,72,61,61,53,60,75,61,49,65,62,66,74,81,59,64,54,69,0,55,65
2016012702,60,92,62,65,72,69,67,59,56,66,72,57,54,59,52,60,76,62,62,61,51,63,0,55,74
2016012703,64,80,60,62,61,67,65,61,56,66,71,63,54,68,56,67,63,53,60,69,51,68,0,59,74
2016012704,62,71,61,62,59,65,67,63,56,66,71,59,51,63,56,64,62,52,61,70,51,66,0,60,72
2016012705,66,68,64,67,60,67,67,61,56,67,72,57,55,67,54,66,61,54,66,73,54,67,0,58,67
2016012706,67,71,63,73,62,68,70,65,54,69,65,58,56,72,63,67,67,56,71,76,52,73,0,66,65
2016012707,66,71,64,76,61,70,70,62,52,63,68,73,55,70,59,67,59,54,74,80,51,67,0,60,65
2016012708,71,80,64,78,66,71,84,65,59,63,70,67,58,68,66,73,60,54,86,86,50,71,0,62,62
2016012709,70,99,72,73,70,79,91,77,69,63,73,70,63,53,62,80,61,89,84,90,51,60,0,70,64
2016012710,71,107,81,102,63,82,89,75,67,81,78,71,52,70,62,82,90,114,84,77,60,67,0,64,66
2016012711,87,99,80,117,71,84,85,67,71,80,85,59,59,84,91,89,84,104,89,72,64,66,0,63,69
2016012712,77,81,67,76,62,0,84,70,62,61,64,62,50,79,84,80,80,89,74,78,54,46,49,69,71
2016012713,70,81,57,67,75,64,87,78,50,44,59,81,53,61,72,66,51,63,74,81,56,60,59,66,66
2016012714,80,78,54,49,70,77,91,69,44,50,67,70,49,66,84,75,55,72,66,73,63,59,63,64,67
2016012715,80,86,56,40,65,80,69,58,49,54,58,0,38,43,83,64,56,75,61,56,53,39,54,50,78
2016012716,63,78,43,49,57,70,62,60,44,54,68,0,43,52,64,66,41,64,59,71,54,38,52,45,64
2016012717,63,68,45,55,52,59,0,54,40,50,65,0,37,63,57,68,56,54,51,60,46,70,57,52,69
2016012718,63,60,58,63,54,56,69,54,48,57,59,0,42,56,54,58,62,46,52,58,45,72,51,47,60
2016012719,55,56,55,62,62,60,71,58,54,69,63,0,45,62,45,62,53,35,56,60,43,73,56,53,65
2016012720,58,55,54,55,63,60,72,54,52,62,70,46,46,62,46,59,62,42,61,74,45,69,64,60,64
2016012721,71,63,49,63,67,65,78,55,57,55,58,54,43,44,66,71,48,51,60,69,41,58,59,57,63
2016012722,75,68,41,72,69,58,69,62,50,46,47,52,41,57,60,59,41,70,57,67,39,45,52,54,48
2016012723,60,61,43,70,76,52,61,57,43,44,42,56,39,58,52,57,43,75,58,68,32,32,49,58,37
2016012724,48,72,33,79,77,55,77,59,44,33,45,53,40,56,53,66,40,77,60,70,29,27,43,57,40
2016012801,54,83,30,71,67,66,62,58,40,40,59,50,37,46,53,62,33,70,62,65,29,43,43,49,60
2016012802,67,80,36,65,57,61,53,56,43,43,67,53,38,42,59,76,38,70,59,72,36,35,51,37,57
2016012803,64,74,36,58,51,59,85,54,39,45,60,52,40,33,51,66,37,71,59,65,42,28,49,31,41
2016012804,68,74,29,49,47,55,71,53,38,43,61,46,37,43,57,72,35,63,68,70,47,30,45,37,45
2016012805,67,67,36,49,38,59,67,41,40,44,57,47,40,36,56,58,37,65,64,52,45,30,42,37,45
2016012806,63,63,50,42,46,59,58,41,46,50,51,48,39,41,55,62,39,51,53,55,46,29,50,39,50
2016012807,53,60,51,46,53,57,60,40,47,44,48,56,37,32,50,57,48,52,64,57,40,34,51,51,44
2016012808,51,60,51,46,48,58,55,46,48,55,50,62,36,41,53,50,56,55,71,53,44,29,51,45,46
2016012809,54,63,64,50,57,59,53,57,55,59,53,65,44,40,49,57,58,55,86,63,46,42,52,52,61
2016012810,57,74,66,81,57,55,58,65,67,64,52,64,64,40,48,58,59,53,104,34,47,45,53,53,60
2016012811,51,70,77,70,62,59,86,58,60,63,53,70,54,52,61,66,64,70,100,36,44,43,54,45,54
2016012812,64,78,69,59,64,68,76,52,67,63,61,72,40,41,50,72,70,75,83,57,43,43,54,53,57
2016012813,63,58,52,51,56,66,65,41,65,45,51,65,39,52,45,75,56,74,77,59,49,54,51,54,51
2016012814,91,56,51,47,61,62,69,40,49,0,49,60,36,45,63,75,55,68,70,64,49,64,47,46,47
2016012815,76,60,48,48,64,0,71,46,44,0,47,74,41,44,85,65,47,50,62,65,50,46,49,42,48
2016012816,60,56,49,48,59,18,76,58,44,49,47,68,35,31,84,53,34,37,77,51,28,53,46,39,46
2016012817,50,55,52,58,51,38,69,56,49,44,44,56,38,42,88,45,47,43,61,50,55,63,45,39,56
2016012818,53,60,58,79,46,51,66,45,53,59,60,43,46,73,56,57,52,46,70,68,42,87,52,63,57
2016012819,57,64,66,88,57,57,85,46,63,57,57,47,62,88,60,65,67,50,77,88,45,80,61,65,53
2016012820,65,63,69,75,73,67,87,61,68,77,85,57,59,76,62,58,69,69,74,92,49,64,69,69,70
2016012821,82,80,76,77,66,84,82,73,71,90,85,64,60,85,67,73,82,80,73,80,56,56,73,92,92
2016012822,101,99,76,92,68,85,99,70,66,80,81,70,55,85,78,102,69,94,72,103,57,70,68,79,84
2016012823,87,88,68,73,63,80,102,69,56,68,66,68,47,74,71,84,64,88,69,100,52,69,62,64,78
2016012824,74,78,62,61,61,76,79,63,51,66,60,61,54,58,58,69,56,67,61,76,46,67,59,55,67
2016012901,66,84,60,62,58,74,69,55,53,72,56,54,45,52,51,63,51,63,57,68,44,56,58,45,67
2016012902,63,77,63,58,52,60,60,53,56,73,69,51,41,50,51,62,66,60,58,54,46,56,57,48,66
2016012903,63,80,54,55,50,57,60,52,52,62,67,53,45,54,49,61,55,60,58,67,44,55,55,44,61
2016012904,61,68,50,64,49,61,63,51,45,62,62,51,46,50,53,63,50,52,65,56,40,44,53,41,58
2016012905,58,63,59,56,53,61,57,53,45,70,66,50,49,49,53,61,54,51,61,64,44,39,53,40,51
2016012906,59,68,63,60,52,62,63,55,56,59,62,51,47,45,47,63,57,51,58,62,44,39,57,44,57
2016012907,55,62,61,58,53,65,58,52,58,65,60,54,52,44,55,62,50,50,59,63,44,36,54,46,55
2016012908,61,61,62,65,53,60,56,50,58,68,67,60,51,43,0,60,51,47,57,59,49,38,59,46,54
2016012909,63,67,65,74,58,42,71,52,64,55,66,66,46,53,0,62,71,48,62,78,53,47,63,54,63
2016012910,61,61,64,84,55,48,88,54,59,61,67,70,39,49,0,60,62,47,66,81,50,58,58,45,71
2016012911,66,64,65,0,49,54,95,53,64,57,69,62,40,55,0,78,62,42,75,95,49,58,58,48,82
2016012912,78,51,65,0,52,52,71,53,72,58,61,63,42,72,0,72,61,38,77,93,48,71,59,43,100
2016012913,77,44,66,0,54,43,89,55,73,56,59,56,41,60,0,68,55,32,82,83,47,73,62,51,89
2016012914,79,37,71,77,55,39,96,49,78,56,64,57,43,55,0,73,61,30,78,87,53,57,63,47,80
2016012915,73,37,64,72,63,35,69,53,62,46,70,57,51,54,0,77,60,38,79,64,60,40,64,58,92
2016012916,40,35,54,74,59,32,61,53,56,44,67,58,48,53,0,65,64,42,78,65,56,33,62,52,75
2016012917,27,29,48,45,52,27,58,55,55,50,74,52,45,49,0,52,65,32,64,63,49,41,59,66,34
2016012918,28,24,44,0,0,25,54,43,39,54,42,36,38,47,47,24,54,27,54,48,29,48,48,52,25
2016012919,19,15,35,0,0,19,45,23,19,44,30,20,29,38,20,24,34,25,57,38,16,43,30,37,20
2016012920,16,22,13,0,33,15,25,18,16,18,20,17,19,20,16,22,29,14,63,33,16,30,22,24,19
2016012921,15,20,14,0,31,19,17,20,16,23,26,20,19,25,12,23,34,18,47,24,19,19,23,38,16
2016012922,20,20,26,0,29,19,27,19,17,28,18,26,17,20,18,31,21,22,25,24,14,16,19,27,14
2016012923,25,19,38,44,23,19,24,20,21,30,20,21,16,18,21,23,24,16,26,20,15,20,19,24,21
2016012924,16,18,30,37,25,18,22,16,22,36,27,21,20,17,17,26,31,20,32,28,17,24,25,27,13
2016013001,19,10,27,45,21,18,19,19,23,43,41,17,19,33,15,23,28,18,37,50,17,16,28,28,23
2016013002,24,18,27,29,23,19,38,17,22,32,38,17,20,37,21,36,28,17,36,43,22,21,25,24,25
2016013003,35,21,25,34,29,23,35,20,24,34,36,20,30,38,26,38,28,20,32,46,21,20,25,22,23
2016013004,31,22,25,25,24,25,41,21,24,35,30,19,35,32,23,30,25,22,34,42,22,16,23,23,24
2016013005,30,19,24,20,31,21,33,20,19,26,29,21,30,40,27,35,22,26,31,34,20,20,25,20,22
2016013006,30,24,23,21,29,26,27,25,20,27,29,21,33,28,31,33,23,21,25,24,20,22,23,25,23
2016013007,29,27,24,20,34,28,22,27,22,26,29,24,28,34,28,29,19,27,21,25,19,16,26,27,19
2016013008,30,34,32,21,32,29,29,31,24,30,30,29,30,36,30,36,26,28,25,33,23,24,27,31,24
2016013009,33,39,37,24,35,38,34,35,26,35,31,37,30,42,42,42,31,0,35,31,31,27,29,37,25
2016013010,39,45,44,43,43,35,34,43,27,36,31,39,39,43,46,31,38,0,52,35,34,26,35,43,25
2016013011,37,51,48,44,46,30,42,58,28,46,38,38,51,71,62,42,30,62,58,45,41,40,34,63,42
2016013012,36,41,30,32,51,29,56,56,27,26,31,40,50,44,53,38,20,31,50,39,47,36,30,56,39
2016013013,34,24,24,34,43,33,41,45,21,12,39,42,36,41,48,23,29,27,44,43,39,29,35,31,35
2016013014,28,34,30,22,41,32,40,34,28,23,30,37,25,23,37,33,28,17,38,33,33,32,29,27,35
2016013015,33,30,32,29,41,36,35,39,33,26,33,33,28,28,36,35,25,24,39,39,31,27,31,26,41
2016013016,38,40,28,31,44,37,48,40,30,25,38,38,30,35,50,46,39,28,38,41,35,35,33,33,43
2016013017,44,46,31,36,44,44,44,45,31,32,41,39,32,40,51,48,41,35,42,50,37,43,39,34,41
2016013018,43,41,36,55,43,42,45,48,34,36,39,38,32,42,45,54,43,41,41,48,32,49,41,37,37
2016013019,42,37,40,66,56,36,66,62,37,44,46,46,46,57,42,39,47,34,58,61,43,66,50,45,43
2016013020,55,48,40,61,63,54,68,63,38,39,62,57,48,62,47,62,49,44,59,60,47,69,62,59,50
2016013021,72,64,41,59,68,64,92,60,35,44,63,59,55,80,55,58,58,69,62,78,53,64,63,62,61
2016013022,78,68,58,82,62,68,83,63,49,61,68,63,56,84,73,84,64,70,69,92,58,69,69,83,61
2016013023,85,67,62,76,66,72,82,63,57,70,68,64,51,80,84,84,71,75,68,90,58,67,72,82,62
2016013024,77,73,67,62,54,71,69,55,60,70,68,61,45,64,60,79,58,75,58,65,50,62,66,71,65
2016013101,60,71,66,51,54,65,54,43,56,75,67,53,40,66,48,70,50,60,48,58,43,51,63,59,57
2016013102,57,73,62,45,47,62,50,43,55,70,67,48,38,53,47,66,63,60,44,55,45,60,58,56,66
2016013103,57,64,63,43,46,59,46,42,49,68,62,43,38,57,44,61,66,50,46,58,42,59,54,55,62
2016013104,49,59,54,47,39,57,46,39,52,58,59,42,35,48,41,51,56,53,42,44,37,54,55,46,58
2016013105,41,53,43,31,31,49,29,27,47,49,53,33,25,39,32,43,43,42,32,34,30,38,44,41,48
2016013106,40,38,35,28,26,35,32,30,36,39,35,24,31,38,28,36,42,31,33,33,45,26,36,36,38
2016013107,39,38,26,37,31,37,31,35,29,28,34,30,22,32,25,36,23,34,39,32,23,34,34,35,32
2016013108,30,36,23,33,30,35,31,33,33,27,27,30,23,31,32,29,23,25,36,30,23,30,35,30,29
2016013109,34,36,22,27,31,34,35,30,33,26,26,28,25,31,35,33,27,29,35,31,25,29,29,28,32
2016013110,31,30,16,33,31,27,31,31,20,25,20,28,26,26,37,26,17,29,38,38,25,23,29,26,19
2016013111,32,35,15,35,35,34,38,35,17,19,30,32,27,35,45,35,26,30,39,33,31,29,29,31,25
2016013112,22,37,20,27,41,35,39,39,19,24,30,35,25,36,39,32,27,35,39,33,29,26,33,30,31
2016013113,39,38,22,39,44,37,42,38,22,30,36,38,28,36,35,34,31,31,44,27,33,28,32,25,39
2016013114,33,33,24,42,46,36,39,36,23,29,37,37,30,27,37,34,47,29,46,47,32,33,32,28,33
2016013115,36,38,30,38,44,36,42,38,28,28,38,37,30,33,40,44,36,30,47,55,33,16,35,34,35
2016013116,37,35,29,40,46,36,51,39,30,34,34,41,30,47,45,47,35,35,44,55,34,34,31,27,31
2016013117,40,34,33,39,47,37,55,43,35,47,39,41,33,43,36,55,39,35,47,55,27,40,36,31,34
2016013118,45,40,39,53,49,40,59,45,37,40,38,39,36,47,46,49,44,36,45,63,31,40,35,35,43
2016013119,50,43,33,46,48,39,46,41,35,43,38,40,28,48,46,53,36,37,38,47,30,45,38,46,36
2016013120,47,39,35,43,37,43,46,35,34,41,36,39,29,40,43,48,41,44,38,44,27,42,41,42,40
2016013121,42,41,34,28,34,43,53,31,35,42,39,36,24,40,49,49,42,30,35,34,26,33,37,53,36
2016013122,40,46,34,41,32,39,42,31,33,39,39,31,23,43,41,45,36,40,35,44,24,39,36,38,39
2016013123,41,36,43,43,34,43,41,34,36,42,38,36,29,45,43,43,42,38,35,49,28,40,44,43,38
2016013124,46,46,39,41,34,41,42,33,39,40,38,36,27,42,40,48,43,39,33,34,31,39,43,45,42
